Site      Inst    Year   MM   DD Jday   hh   mm        #     Conc      LWC     Rain      dBZ       Dm     DMax  Sigma_M    Wx_Code4677
UW       apu30    2015    3   28   87   17   50 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   17   51 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   17   52 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   17   53 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   17   54 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   17   55 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   17   56 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   17   57 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   17   58 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   17   59 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18    0 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18    1 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18    2 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18    3 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18    4 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18    5 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18    6 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18    7 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18    8 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18    9 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   10 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   11 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   12 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   13 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   14 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   15 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   16 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   17 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   18 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   19 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   20 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   21 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000   51
UW       apu30    2015    3   28   87   18   22 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   23 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   24 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   25 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   26 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   27 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   28 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   29 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   30 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   31 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   32 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   33 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   34 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   35 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   36 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   37   22.00000   25.65124    0.00463    0.05227    7.53510    0.80562    1.22300    0.04514   61
UW       apu30    2015    3   28   87   18   38   92.00000   92.12245    0.03512    0.44080   18.56152    0.99493    1.41600    0.02944   63
UW       apu30    2015    3   28   87   18   39   78.00000   90.77470    0.01875    0.21425   13.52057    0.82833    1.09400    0.02521   61
UW       apu30    2015    3   28   87   18   40  120.00000  144.96400    0.02181    0.22324   12.23416    0.71453    0.96500    0.01718   61
UW       apu30    2015    3   28   87   18   41  147.00000  203.67566    0.02009    0.18535   10.09833    0.62296    0.83600    0.01336   58
UW       apu30    2015    3   28   87   18   42  327.00000  430.94104    0.04405    0.42641   13.90060    0.63737    0.96500    0.01705   63
UW       apu30    2015    3   28   87   18   43  198.00000  286.16757    0.01944    0.16662    7.95536    0.53915    0.70800    0.00725   58
UW       apu30    2015    3   28   87   18   44  127.00000  234.45186    0.01062    0.06951    3.29482    0.46282    0.57900    0.00436   51
UW       apu30    2015    3   28   87   18   45  140.00000  282.02072    0.01395    0.08494    4.97408    0.47969    0.57900    0.00531   51
UW       apu30    2015    3   28   87   18   46  160.00000  346.12555    0.01401    0.07798    4.07408    0.44695    0.70800    0.00447   51
UW       apu30    2015    3   28   87   18   47  192.00000  377.62573    0.01575    0.10367    5.33644    0.46672    0.70800    0.00837   51
UW       apu30    2015    3   28   87   18   48   97.00000  206.60233    0.00615    0.03758    0.02879    0.42098    0.57900    0.00855   51
UW       apu30    2015    3   28   87   18   49   45.00000   91.52428    0.00260    0.01552   -4.67029    0.40011    0.45000    0.00395   51
UW       apu30    2015    3   28   87   18   50 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   51 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   52 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   53 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   18   54   90.00000  146.45143    0.00979    0.07608    5.04591    0.53980    0.70800    0.00849   58
UW       apu30    2015    3   28   87   18   55  584.00000  992.69171    0.05498    0.38269   11.28636    0.49307    0.70800    0.00537   53
UW       apu30    2015    3   28   87   18   56  694.00000 1349.28845    0.06018    0.40173   11.66795    0.48333    0.70800    0.01011   53
UW       apu30    2015    3   28   87   18   57  453.00000  853.59302    0.04656    0.32293   11.28410    0.51544    0.70800    0.00940   53
UW       apu30    2015    3   28   87   18   58  572.00000 1031.84375    0.05614    0.39554   12.06930    0.51137    0.83600    0.01048   58
UW       apu30    2015    3   28   87   18   59  752.00000 1606.38928    0.06592    0.37082   10.93733    0.45113    0.70800    0.00490   53
UW       apu30    2015    3   28   87   19    0  851.00000 1756.57336    0.06489    0.37838   10.46319    0.43716    0.70800    0.00474   53
UW       apu30    2015    3   28   87   19    1  583.00000 1206.45703    0.05159    0.34343   11.91102    0.49559    0.96500    0.02149   58
UW       apu30    2015    3   28   87   19    2  518.00000  875.13196    0.07631    0.76701   18.05719    0.70865    1.09400    0.04080   63
UW       apu30    2015    3   28   87   19    3  455.00000  601.20721    0.08154    0.82847   17.78189    0.70796    0.96500    0.01517   63
UW       apu30    2015    3   28   87   19    4  363.00000  754.65155    0.04088    0.25683   10.64800    0.51075    0.70800    0.00998   58
UW       apu30    2015    3   28   87   19    5  585.00000 1061.86243    0.05538    0.41012   13.20713    0.53040    0.96500    0.02685   59
UW       apu30    2015    3   28   87   19    6  420.00000  756.25671    0.04130    0.34048   12.82636    0.57032    0.96500    0.03237   58
UW       apu30    2015    3   28   87   19    7  434.00000  863.97559    0.04334    0.27983   10.51901    0.49612    0.70800    0.00927   58
UW       apu30    2015    3   28   87   19    8  746.00000 1198.45203    0.08116    0.67592   15.08144    0.56323    0.83600    0.01679   59
UW       apu30    2015    3   28   87   19    9  617.00000  868.70978    0.08871    0.89410   18.12223    0.68107    1.09400    0.03241   59
UW       apu30    2015    3   28   87   19   10  437.00000  641.35968    0.07782    0.78000   18.58570    0.73767    1.22300    0.03862   63
UW       apu30    2015    3   28   87   19   11   74.00000  156.26761    0.00557    0.03306    0.28441    0.44668    0.57900    0.00842   51
UW       apu30    2015    3   28   87   19   12   41.00000   93.94263    0.00262    0.01527   -2.15877    0.43532    0.83600    0.02475   58
UW       apu30    2015    3   28   87   19   13  235.00000  530.34186    0.02125    0.16066   10.08980    0.55660    0.96500    0.04574   58
UW       apu30    2015    3   28   87   19   14  102.00000  189.99463    0.01347    0.12686   10.98828    0.72689    0.96500    0.05188   61
UW       apu30    2015    3   28   87   19   15   65.00000  163.85335    0.00397    0.02052   -1.31484    0.40647    0.83600    0.02006   58
UW       apu30    2015    3   28   87   19   16 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   17 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   18 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   19 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   20 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   21    7.00000    6.66230    0.00256    0.03031    6.08760    0.92603    1.09400    0.01239    0
UW       apu30    2015    3   28   87   19   22   33.00000   31.79919    0.01135    0.14490   13.87859    0.99509    1.22300    0.04824   61
UW       apu30    2015    3   28   87   19   23  204.00000  204.61922    0.09901    1.24288   24.13409    1.08126    1.41600    0.03377   63
UW       apu30    2015    3   28   87   19   24  793.00000  719.28027    0.44294    6.06552   31.93917    1.17305    1.93100    0.06411   65
UW       apu30    2015    3   28   87   19   25  921.00000  860.81561    0.50916    7.14883   33.03918    1.21016    1.93100    0.08104   90
UW       apu30    2015    3   28   87   19   26 1672.00000 1635.99707    1.42846   23.69300   41.12758    1.55395    2.83200    0.20850   65
UW       apu30    2015    3   28   87   19   27  988.00000 1127.69531    0.37074    4.65828   30.26310    1.06048    1.93100    0.09229   65
UW       apu30    2015    3   28   87   19   28  158.00000  261.25040    0.02783    0.27175   14.33803    0.74070    1.09400    0.04764   61
UW       apu30    2015    3   28   87   19   29   62.00000  100.59612    0.00944    0.08989    7.68053    0.66073    0.83600    0.01978   61
UW       apu30    2015    3   28   87   19   30   26.00000   46.49227    0.00305    0.02230   -0.12097    0.53713    0.70800    0.00766   58
UW       apu30    2015    3   28   87   19   31 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   32 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000   51
UW       apu30    2015    3   28   87   19   33 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   34  198.00000  325.03156    0.01481    0.10683    4.79535    0.46452    0.57900    0.00456   51
UW       apu30    2015    3   28   87   19   35  342.00000  706.06696    0.02293    0.13215    5.40257    0.41933    0.57900    0.00443   53
UW       apu30    2015    3   28   87   19   36   76.00000  182.53894    0.00459    0.02288   -2.68022    0.38414    0.45000    0.00416   51
UW       apu30    2015    3   28   87   19   37 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000   51
UW       apu30    2015    3   28   87   19   38 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   39   30.00000   73.41378    0.00245    0.01281   -3.93611    0.42829    0.57900    0.00591   51
UW       apu30    2015    3   28   87   19   40 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   41 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   42 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   43 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   44 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   45 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   46 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   47 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   48 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   49 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   50 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   51 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   52 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   53 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   54 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   55 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   56 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   57 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   58 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   19   59 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20    0 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20    1 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20    2 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20    3 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20    4 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20    5 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20    6 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20    7 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20    8 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20    9 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   10 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   11 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   12 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   13 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   14 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   15 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   16 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   17 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   18 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   19 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   20 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   21 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   22 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   23 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   24  273.00000  461.09927    0.02832    0.22721   10.44336    0.55289    0.96500    0.01998   58
UW       apu30    2015    3   28   87   20   25  372.00000  562.33813    0.05520    0.52829   15.61101    0.66748    0.96500    0.02433   63
UW       apu30    2015    3   28   87   20   26  557.00000  756.06079    0.09172    0.95195   18.79944    0.71562    1.22300    0.03006   63
UW       apu30    2015    3   28   87   20   27  505.00000  716.28973    0.08058    0.80606   17.55477    0.68914    0.96500    0.02142   63
UW       apu30    2015    3   28   87   20   28  265.00000  401.86319    0.03914    0.39182   14.69832    0.68924    1.09400    0.03289   63
UW       apu30    2015    3   28   87   20   29  214.00000  307.26791    0.03474    0.34084   13.70591    0.68216    0.96500    0.01836   61
UW       apu30    2015    3   28   87   20   30   72.00000  121.37602    0.01103    0.11755   13.63441    0.83579    1.67400    0.17850   58
UW       apu30    2015    3   28   87   20   31   24.00000   42.37576    0.00283    0.02241    0.71018    0.56766    0.83600    0.01979    0
UW       apu30    2015    3   28   87   20   32 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   33 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   34 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   35 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   36 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   37 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   38 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   39 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   40 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   41 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   42 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   43 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   44 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   45 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   46 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   47 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   48 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   49 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   50 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   51 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   52 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   53 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   54 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   55 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   56 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   57 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   58 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   20   59 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21    0 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21    1 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21    2 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21    3 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21    4 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21    5 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21    6 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21    7 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21    8 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21    9    8.00000    9.93990    0.00159    0.01523    0.26336    0.69433    0.83600    0.00723    0
UW       apu30    2015    3   28   87   21   10 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   11    4.00000    4.30659    0.00119    0.01386    2.16340    0.87570    0.96500    0.02136    0
UW       apu30    2015    3   28   87   21   12   18.00000   19.10077    0.00548    0.06704   10.55209    0.95270    1.41600    0.07350   61
UW       apu30    2015    3   28   87   21   13   53.00000   54.92149    0.01395    0.16667   13.27166    0.87115    1.41600    0.04753   61
UW       apu30    2015    3   28   87   21   14  323.00000  468.43256    0.05264    0.61402   21.38161    0.90994    1.93100    0.20484   63
UW       apu30    2015    3   28   87   21   15  365.00000  674.45483    0.06807    0.73022   22.22741    0.91809    1.67400    0.17866   63
